timestamp,gpu_0_power_w,total_power_w
1769392076.9703817,127.771,127.771
1769392077.4707599,127.565,127.565
1769392077.9710348,127.135,127.135
1769392078.4713137,127.113,127.113
1769392078.9715755,127.58,127.58
1769392079.4718115,127.957,127.957
1769392079.9720237,127.582,127.582
1769392080.4722595,127.183,127.183
1769392080.972521,127.23,127.23
1769392081.472766,127.691,127.691
1769392081.972968,128.006,128.006
1769392082.4731941,127.666,127.666
1769392082.9733973,127.293,127.293
1769392083.4735591,127.439,127.439
1769392083.9737105,127.893,127.893
1769392084.4738472,128.165,128.165
1769392084.973988,127.738,127.738
1769392085.4742436,127.352,127.352
1769392085.9743776,127.468,127.468
1769392086.4745293,127.956,127.956
1769392086.9748218,128.21,128.21
1769392087.4749959,127.618,127.618
1769392087.9752688,127.292,127.292
1769392088.4754355,127.587,127.587
1769392088.975589,128.1,128.1
1769392089.475872,128.161,128.161
1769392089.9762676,127.646,127.646
1769392090.4765327,127.377,127.377
1769392090.9768078,127.655,127.655
1769392091.4770186,128.14,128.14
1769392091.9772394,128.203,128.203
1769392092.4774933,127.674,127.674
1769392092.9777915,127.428,127.428
1769392093.4779637,127.717,127.717
1769392093.9784007,128.218,128.218
1769392094.4786227,128.226,128.226
1769392094.978826,127.691,127.691
1769392095.4791076,127.468,127.468
1769392095.9794374,127.798,127.798
1769392096.4797215,128.304,128.304
1769392096.9799716,128.239,128.239
1769392097.4802685,127.712,127.712
1769392097.9804518,127.479,127.479
1769392098.4806757,127.87,127.87
1769392098.9809346,128.362,128.362
1769392099.4811916,128.203,128.203
1769392099.9814098,127.676,127.676
1769392100.481639,127.517,127.517
1769392100.9818459,127.997,127.997
1769392101.4820733,128.471,128.471
1769392101.9823759,128.175,128.175
1769392102.4826756,127.651,127.651
1769392102.982907,127.61,127.61
1769392103.4830751,128.098,128.098
1769392103.9832356,128.528,128.528
1769392104.4833896,128.199,128.199
1769392104.9835525,127.685,127.685
1769392105.4837222,127.662,127.662
1769392105.9839315,128.15,128.15
1769392106.484126,128.495,128.495
1769392106.984275,128.099,128.099
1769392107.4844363,127.675,127.675
1769392107.9847515,127.714,127.714
1769392108.485026,128.13,128.13
1769392108.9854846,128.491,128.491
1769392109.4859965,128.165,128.165
1769392109.9862938,127.757,127.757
1769392110.4866076,127.849,127.849
1769392110.986853,128.322,128.322
1769392111.4870853,128.522,128.522
1769392111.9873211,127.782,127.782
1769392112.48751,127.173,127.173
1769392112.9878628,127.483,127.483
1769392113.4880779,128.261,128.261
1769392113.9882636,128.672,128.672
1769392114.4884744,128.221,128.221
1769392114.9887373,127.838,127.838
1769392115.4889479,127.97,127.97
1769392115.9891815,128.43,128.43
1769392116.4894214,128.624,128.624
1769392116.9896631,128.136,128.136
1769392117.4898942,127.747,127.747
1769392117.9901733,127.904,127.904
1769392118.4905255,128.002,128.002
1769392118.990743,127.861,127.861
1769392119.490884,127.369,127.369
1769392119.9912088,126.992,126.992
1769392120.491395,127.16,127.16
1769392120.9917092,127.605,127.605
1769392121.4918418,127.799,127.799
1769392121.9921086,127.301,127.301
1769392122.4925063,126.921,126.921
1769392122.9928026,127.129,127.129
1769392123.4929721,127.581,127.581
1769392123.9931674,127.727,127.727
1769392124.4934616,127.258,127.258
1769392124.9936469,126.952,126.952
1769392125.4938023,127.121,127.121
1769392125.9941065,127.624,127.624
1769392126.494488,127.797,127.797
1769392126.994746,127.428,127.428
1769392127.4950676,127.428,127.428
1769392127.9952056,127.51,127.51
1769392128.4954097,127.618,127.618
1769392128.9957864,127.74,127.74
1769392129.4960854,127.191,127.191
1769392129.9963574,126.849,126.849
1769392130.4965913,127.066,127.066
1769392130.996869,127.529,127.529
1769392131.4970953,127.695,127.695
1769392131.9973516,127.183,127.183
1769392132.497634,126.876,126.876
1769392132.9978817,127.082,127.082
1769392133.498106,127.53,127.53
1769392133.9983137,127.714,127.714
1769392134.4985104,127.205,127.205
1769392134.9987044,126.879,126.879
1769392135.4989264,127.083,127.083
1769392135.9991872,127.534,127.534
1769392136.499499,128.002,128.002
1769392136.999726,127.802,127.802
1769392137.4999099,127.522,127.522
1769392138.0001092,127.796,127.796
1769392138.500359,128.196,128.196
1769392139.0006206,128.335,128.335
1769392139.500904,127.872,127.872
1769392140.0012057,127.553,127.553
1769392140.5014544,127.78,127.78
1769392141.0019863,128.302,128.302
1769392141.5021386,128.515,128.515
1769392142.0023298,127.887,127.887
1769392142.5025134,127.319,127.319
1769392143.0027301,127.626,127.626
1769392143.5029755,127.998,127.998
1769392144.0031555,127.792,127.792
1769392144.5033846,127.204,127.204
1769392145.003608,127.048,127.048
1769392145.5038161,127.487,127.487
1769392146.004161,127.821,127.821
1769392146.5044425,127.795,127.795
1769392147.0047588,127.285,127.285
1769392147.5050719,126.919,126.919
1769392148.0053797,127.043,127.043
1769392148.5055852,127.556,127.556
1769392149.0058115,127.787,127.787
1769392149.5060482,127.302,127.302
1769392150.0062454,126.952,126.952
1769392150.5065153,127.472,127.472
1769392151.0068245,128.338,128.338
1769392151.5070662,128.549,128.549
1769392152.0073566,128.036,128.036
1769392152.507723,127.665,127.665
1769392153.0080738,127.538,127.538
1769392153.508363,127.789,127.789
1769392154.008633,127.94,127.94
1769392154.5088284,127.55,127.55
1769392155.009006,127.527,127.527
1769392155.50922,127.942,127.942
1769392156.009499,128.43,128.43
1769392156.5096653,128.616,128.616
1769392157.0098858,128.117,128.117
1769392157.510123,127.816,127.816
1769392158.0104282,127.984,127.984
